object_id,title,period,type,material,description,dimensions,museum,location,detail_url,image_url,image_path,credit_line,accession_number,crawl_date
125727,Buckle,1900s,Jewelry,bronze,,Overall: 7.7 cm (3 1/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1947.621,https://openaccess-cdn.clevelandart.org/1947.621/1947.621_web.jpg,images/cleveland\125727.jpg,Bequest of Cornelia Blakemore Warner,1947.621,2026-05-11
125738,Buckle,1900s,Jewelry,"brass, engraved and set with glass",,Diameter: 5.2 cm (2 1/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1947.630,https://openaccess-cdn.clevelandart.org/1947.630/1947.630_web.jpg,images/cleveland\125738.jpg,Bequest of Cornelia Blakemore Warner,1947.630,2026-05-11
125740,Buckle,1900s,Jewelry,gilt brass set with quartz,,Overall: 16 cm (6 5/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1947.632,https://openaccess-cdn.clevelandart.org/1947.632/1947.632_web.jpg,images/cleveland\125740.jpg,Bequest of Cornelia Blakemore Warner,1947.632,2026-05-11
130082,Lotus Bowl,1700s or later,Jade,jade,,Overall: 3.5 cm (1 3/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1952.478,https://openaccess-cdn.clevelandart.org/1952.478/1952.478_web.jpg,images/cleveland\130082.jpg,Anonymous Gift,1952.478,2026-05-11
132013,Box: Yue ware (lid),960–1279,Ceramic,glazed stoneware with incised decoration,,Diameter: 12.5 cm (4 15/16 in.); Overall: 5.4 cm (2 1/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.580.b,https://openaccess-cdn.clevelandart.org/1954.580.b/1954.580.b_web.jpg,images/cleveland\132013.jpg,John L. Severance Fund,1954.580.b,2026-05-11
132167,Fragment,700s,Textile,"plain cloth, resist printed",,Overall: 7.7 x 7.3 cm (3 1/16 x 2 7/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.70.dd,https://openaccess-cdn.clevelandart.org/1954.70.dd/1954.70.dd_web.jpg,images/cleveland\132167.jpg,Purchase from the J. H. Wade Fund,1954.70.dd,2026-05-11
132170,Fragment (Originally Piece of Felt),700s,Textile,felting: fiber,,Overall: 6.1 x 4.5 cm (2 3/8 x 1 3/4 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.70.f,https://openaccess-cdn.clevelandart.org/1954.70.f/1954.70.f_web.jpg,images/cleveland\132170.jpg,Purchase from the J. H. Wade Fund,1954.70.f,2026-05-11
132171,Fragment,700s,Textile,tabby weave,,Overall: 33 x 22.9 cm (13 x 9 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.70.ff,https://openaccess-cdn.clevelandart.org/1954.70.ff/1954.70.ff_web.jpg,images/cleveland\132171.jpg,Purchase from the J. H. Wade Fund,1954.70.ff,2026-05-11
132175,Fragment,700s,Textile,"gauze ground, resist dyed",,Overall: 24.5 x 2.6 cm (9 5/8 x 1 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.70.hh,https://openaccess-cdn.clevelandart.org/1954.70.hh/1954.70.hh_web.jpg,images/cleveland\132175.jpg,Purchase from the J. H. Wade Fund,1954.70.hh,2026-05-11
132192,Two Fragments Mounted as One,700s,Textile,silk,,Overall: 11.2 x 6.1 cm (4 7/16 x 2 3/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.70.q,https://openaccess-cdn.clevelandart.org/1954.70.q/1954.70.q_web.jpg,images/cleveland\132192.jpg,Purchase from the J. H. Wade Fund,1954.70.q,2026-05-11
132195,Fragment,700s,Textile,tabby ground and twill pattern,,Overall: 10.5 x 8.7 cm (4 1/8 x 3 7/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.70.rr,https://openaccess-cdn.clevelandart.org/1954.70.rr/1954.70.rr_web.jpg,images/cleveland\132195.jpg,Purchase from the J. H. Wade Fund,1954.70.rr,2026-05-11
114461,Silk Shawl,1800s,Embroidery,"embroidery, silk",,Overall: 256.5 x 251.5 cm (101 x 99 in.); central area: 154.9 x 149.9 cm (61 x 59 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1933.95,https://openaccess-cdn.clevelandart.org/1933.95/1933.95_web.jpg,images/cleveland\114461.jpg,Gift of Phebe Blauvelt Chipman,1933.95,2026-05-11
157114,Bedcover,1800s–1900s,Textile,Silk and gold thread; tapestry,,Overall: 182.5 x 142.5 cm (71 7/8 x 56 1/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1993.245,https://openaccess-cdn.clevelandart.org/1993.245/1993.245_web.jpg,images/cleveland\157114.jpg,Gift of Mrs. A. Dean Perry,1993.245,2026-05-11
121691,Ink Cake,1800s,Miscellaneous,ink cake,,Overall: 4.4 x 4 cm (1 3/4 x 1 9/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1942.1508,https://openaccess-cdn.clevelandart.org/1942.1508/1942.1508_web.jpg,images/cleveland\121691.jpg,Gift of Henry W. Kent,1942.1508,2026-05-11
123599,Dish,1736–95,Ceramic,porcelain with famille rose overglaze enamel decoration,,Diameter: 16 cm (6 5/16 in.); Overall: 3.2 cm (1 1/4 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1944.174.3,https://openaccess-cdn.clevelandart.org/1944.174.3/1944.174.3_web.jpg,images/cleveland\123599.jpg,Elisabeth Severance Prentiss Collection,1944.174.3,2026-05-11
123651,Snuff Bottle with Stopper,1736–95,Ceramic,porcelain,,Overall: 7.7 cm (3 1/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1944.211,https://openaccess-cdn.clevelandart.org/1944.211/1944.211_web.jpg,images/cleveland\123651.jpg,Elisabeth Severance Prentiss Collection,1944.211,2026-05-11
125731,Pair of Buckles,1900s,Jewelry,jade,,Overall: 11.8 cm (4 5/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1947.625,https://openaccess-cdn.clevelandart.org/1947.625/1947.625_web.jpg,images/cleveland\125731.jpg,Bequest of Cornelia Blakemore Warner,1947.625,2026-05-11
125744,Buckle,1900s,Jewelry,brass set with green jade,,Overall: 5.3 x 6.4 cm (2 1/16 x 2 1/2 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1947.636,https://openaccess-cdn.clevelandart.org/1947.636/1947.636_web.jpg,images/cleveland\125744.jpg,Bequest of Cornelia Blakemore Warner,1947.636,2026-05-11
132176,Fragment,700s,Textile,"plain cloth, batik printed",,Overall: 17.2 x 4.5 cm (6 3/4 x 1 3/4 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.70.i,https://openaccess-cdn.clevelandart.org/1954.70.i/1954.70.i_web.jpg,images/cleveland\132176.jpg,Purchase from the J. H. Wade Fund,1954.70.i,2026-05-11
132184,Fragment,700s,Textile,"plain cloth, batik printed",,Overall: 26.1 x 36.5 cm (10 1/4 x 14 3/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.70.m,https://openaccess-cdn.clevelandart.org/1954.70.m/1954.70.m_web.jpg,images/cleveland\132184.jpg,Purchase from the J. H. Wade Fund,1954.70.m,2026-05-11
132197,Fragment,700s,Textile,patterned tabby weave; silk,,Overall: 20 x 16 cm (7 7/8 x 6 5/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.70.ss,https://openaccess-cdn.clevelandart.org/1954.70.ss/1954.70.ss_web.jpg,images/cleveland\132197.jpg,Purchase from the J. H. Wade Fund,1954.70.ss,2026-05-11
132199,Fragment,700s,Textile,tabby ground and twill pattern,,Overall: 10.8 x 16.1 cm (4 1/4 x 6 5/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.70.tt,https://openaccess-cdn.clevelandart.org/1954.70.tt/1954.70.tt_web.jpg,images/cleveland\132199.jpg,Purchase from the J. H. Wade Fund,1954.70.tt,2026-05-11
132202,Fragment,700s,Textile,"compound twill, silk",,Overall: 10.5 x 10.7 cm (4 1/8 x 4 3/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.70.v,https://openaccess-cdn.clevelandart.org/1954.70.v/1954.70.v_web.jpg,images/cleveland\132202.jpg,Purchase from the J. H. Wade Fund,1954.70.v,2026-05-11
153347,Landscape,1775,Painting,album leaf; ink and color on silk,,Overall: 41.2 x 31.5 cm (16 1/4 x 12 3/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1986.49.10,https://openaccess-cdn.clevelandart.org/1986.49.10/1986.49.10_web.jpg,images/cleveland\153347.jpg,Kelvin Smith Fund,1986.49.10,2026-05-11
153355,Landscape,1775,Painting,album leaf; ink and color on silk,,Overall: 41.2 x 31.5 cm (16 1/4 x 12 3/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1986.49.7,https://openaccess-cdn.clevelandart.org/1986.49.7/1986.49.7_web.jpg,images/cleveland\153355.jpg,Kelvin Smith Fund,1986.49.7,2026-05-11
156861,Covered Box with Dragons,1573–1620,Ceramic,porcelain with underglaze blue decoration,,Overall: 8.9 x 15.2 cm (3 1/2 x 6 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1992.76,https://openaccess-cdn.clevelandart.org/1992.76/1992.76_web.jpg,images/cleveland\156861.jpg,Bequest of Harley C. Lee and Elizabeth K. Lee,1992.76,2026-05-11
156885,Fragment of Lotus Flower surrounded by Leaves,1300s,Embroidery,"embroidery, needlelooping; silk and gold thread, silvered and gilded paper",,Overall: 11 x 12.1 cm (4 5/16 x 4 3/4 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1992.94,https://openaccess-cdn.clevelandart.org/1992.94/1992.94_web.jpg,images/cleveland\156885.jpg,Gift of David Tremayne,1992.94,2026-05-11
95464,Box,1644–1911,Jade,jade,,Diameter: 5.4 cm (2 1/8 in.); Overall: 3.9 cm (1 9/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1916.1198.3.b,https://openaccess-cdn.clevelandart.org/1916.1198.3.b/1916.1198.3.b_web.jpg,images/cleveland\95464.jpg,Worcester R. Warner Collection,1916.1198.3.b,2026-05-11
97747,Wall Hanging,1910,Velvet,"velvet brocade, gold thread",,Overall: 350.4 x 188 cm (137 15/16 x 74 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1917.380,,,Gift of Mr. and Mrs. Ralph King,1917.380,2026-05-11
97956,Lotus Bud Jar,1100s–1200s,Ceramic,"stoneware, Jun ware",,Diameter: 9.8 cm (3 7/8 in.); Overall: 9.8 cm (3 7/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1917.60,https://openaccess-cdn.clevelandart.org/1917.60/1917.60_web.jpg,images/cleveland\97956.jpg,Gift of Ralph King,1917.60,2026-05-11
159549,Jar with Floral Decoration,c. 700–750,Stone,stone,,Diameter: 13.3 cm (5 1/4 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1996.3,https://openaccess-cdn.clevelandart.org/1996.3/1996.3_web.jpg,images/cleveland\159549.jpg,The Severance and Greta Millikin Purchase Fund,1996.3,2026-05-11
123644,Snuff Bottle with Stopper,1723–35,Ceramic,porcelain,,Overall: 7.7 cm (3 1/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1944.209,https://openaccess-cdn.clevelandart.org/1944.209/1944.209_web.jpg,images/cleveland\123644.jpg,The Elisabeth Severance Prentiss Collection,1944.209,2026-05-11
125608,Snuff Bottle with Stopper,1736–95,Stone,crystal,,with cover: 8.4 cm (3 5/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1947.528.a,https://openaccess-cdn.clevelandart.org/1947.528.a/1947.528.a_web.jpg,images/cleveland\125608.jpg,Bequest of Cornelia Blakemore Warner,1947.528.a,2026-05-11
125625,Snuff Bottle with Stopper (stopper),1800s,Jade,rose quartz,,with cover: 7.4 cm (2 15/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1947.534.b,https://openaccess-cdn.clevelandart.org/1947.534.b/1947.534.b_web.jpg,images/cleveland\125625.jpg,Bequest of Cornelia Blakemore Warner,1947.534.b,2026-05-11
125649,Belt Buckle,1800s–1900s,Jewelry,jade,,Overall: 9.6 cm (3 3/4 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1947.557,https://openaccess-cdn.clevelandart.org/1947.557/1947.557_web.jpg,images/cleveland\125649.jpg,Bequest of Cornelia Blakemore Warner,1947.557,2026-05-11
125734,Buckle,1900s,Jewelry,silver gilt,,Overall: 5.8 x 7.4 cm (2 5/16 x 2 15/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1947.627,https://openaccess-cdn.clevelandart.org/1947.627/1947.627_web.jpg,images/cleveland\125734.jpg,Bequest of Cornelia Blakemore Warner,1947.627,2026-05-11
130099,Box,1750–99,Lacquer,pressed sizing on wood painted with lacquer,,Overall: 11.2 x 15 cm (4 7/16 x 5 7/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1952.482.7,https://openaccess-cdn.clevelandart.org/1952.482.7/1952.482.7_web.jpg,images/cleveland\130099.jpg,Anonymous Gift,1952.482.7,2026-05-11
132157,Fragment,700s,Textile,gauze printed; silk,,Overall: 24.1 x 11.1 cm (9 1/2 x 4 3/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.70.a,https://openaccess-cdn.clevelandart.org/1954.70.a/1954.70.a_web.jpg,images/cleveland\132157.jpg,Purchase from the J. H. Wade Fund,1954.70.a,2026-05-11
132162,Fragment,700s,Textile,tabby ground and twill pattern,,Overall: 9.6 x 4.8 cm (3 3/4 x 1 7/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.70.bbb,https://openaccess-cdn.clevelandart.org/1954.70.bbb/1954.70.bbb_web.jpg,images/cleveland\132162.jpg,Purchase from the J. H. Wade Fund,1954.70.bbb,2026-05-11
132178,Fragment,700s,Textile,silk,,Overall: 9.9 x 2.6 cm (3 7/8 x 1 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.70.j,https://openaccess-cdn.clevelandart.org/1954.70.j/1954.70.j_web.jpg,images/cleveland\132178.jpg,Purchase from the J. H. Wade Fund,1954.70.j,2026-05-11
132189,Fragment,700s,Textile,silk,,Overall: 15 x 14.3 cm (5 7/8 x 5 5/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.70.oo,https://openaccess-cdn.clevelandart.org/1954.70.oo/1954.70.oo_web.jpg,images/cleveland\132189.jpg,Purchase from the J. H. Wade Fund,1954.70.oo,2026-05-11
132191,Fragment,700s,Textile,tabby weave,,Overall: 9 x 11.2 cm (3 9/16 x 4 7/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.70.pp,https://openaccess-cdn.clevelandart.org/1954.70.pp/1954.70.pp_web.jpg,images/cleveland\132191.jpg,Purchase from the J. H. Wade Fund,1954.70.pp,2026-05-11
135018,Flat Dish: Guan ware,960–1279,Ceramic,glazed reddish-brown stoneware,,Diameter: 15.3 cm (6 in.); Overall: 3.5 cm (1 3/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1957.69,https://openaccess-cdn.clevelandart.org/1957.69/1957.69_web.jpg,images/cleveland\135018.jpg,Gift of Mr. and Mrs. Severance A. Millikin,1957.69,2026-05-11
95460,Tripod Incense Burner,1644–1911,Jade,jade,,Overall: 12.4 x 17.2 x 11.5 cm (4 7/8 x 6 3/4 x 4 1/2 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1916.1198.1.a,https://openaccess-cdn.clevelandart.org/1916.1198.1.a/1916.1198.1.a_web.jpg,images/cleveland\95460.jpg,Worcester R. Warner Collection,1916.1198.1.a,2026-05-11
97745,Wall Hanging,1910,Velvet,"velvet brocade, gold thread",,Overall: 340.3 x 185.4 cm (134 x 73 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1917.379,,,Gift of Mr. and Mrs. Ralph King,1917.379,2026-05-11
103828,Pair of Sleeve Bands,1800s,Garment,"Silk, satin weave, embroidery",,Overall: 94.9 x 9.2 cm (37 3/8 x 3 5/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1921.919,https://openaccess-cdn.clevelandart.org/1921.919/1921.919_web.jpg,images/cleveland\103828.jpg,Gift of Mrs. Charles William Wason,1921.919,2026-05-11
120209,Suspension Vase,1723–35,Ceramic,porcelain,,Overall: 35.3 cm (13 7/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1940.972,https://openaccess-cdn.clevelandart.org/1940.972/1940.972_web.jpg,images/cleveland\120209.jpg,Bequest of James Parmelee,1940.972,2026-05-11
120876,Table Screen,1736–95,Jade,jade,,Overall: 15.9 cm (6 1/4 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1941.595.2,https://openaccess-cdn.clevelandart.org/1941.595.2/1941.595.2_web.jpg,images/cleveland\120876.jpg,Anonymous Memorial Gift,1941.595.2,2026-05-11
125607,Snuff Bottle with Stopper,1736–95,Stone,crystal,,with cover: 8.4 cm (3 5/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1947.528,https://openaccess-cdn.clevelandart.org/1947.528/1947.528_web.jpg,images/cleveland\125607.jpg,Bequest of Cornelia Blakemore Warner,1947.528,2026-05-11
123654,Snuff Bottle,1736–95,Ceramic,porcelain,,Overall: 9.9 cm (3 7/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1944.212,https://openaccess-cdn.clevelandart.org/1944.212/1944.212_web.jpg,images/cleveland\123654.jpg,Elisabeth Severance Prentiss Collection,1944.212,2026-05-11
132200,Fragment,700s,Textile,"gauze ground, resist dyed",,Overall: 12.7 x 18.5 cm (5 x 7 5/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.70.u,https://openaccess-cdn.clevelandart.org/1954.70.u/1954.70.u_web.jpg,images/cleveland\132200.jpg,Purchase from the J. H. Wade Fund,1954.70.u,2026-05-11
132205,Fragment,700s,Textile,gauze; silk,,Overall: 3.9 x 9 cm (1 9/16 x 3 9/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.70.ww,https://openaccess-cdn.clevelandart.org/1954.70.ww/1954.70.ww_web.jpg,images/cleveland\132205.jpg,Purchase from the J. H. Wade Fund,1954.70.ww,2026-05-11
151032,Album of Landscape Paintings Illustrating Old Poems: Man Resting under Bamboo,1745,Painting,"album leaf, ink and light color on paper",,"Album, closed: 15.4 x 18.5 x 3.1 cm (6 1/16 x 7 5/16 x 1 1/4 in.); Each painting: 11.2 x 13.1 cm (4 7/16 x 5 3/16 in.)",The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1982.68.5,https://openaccess-cdn.clevelandart.org/1982.68.5/1982.68.5_web.jpg,images/cleveland\151032.jpg,Edwin R. and Harriet Pelton Perkins Memorial Fund,1982.68.5,2026-05-11
154708,Candlestick,1600s,Ceramic,glazed porcelain with metal rims,,Overall: 32.4 cm (12 3/4 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1989.298.1,https://openaccess-cdn.clevelandart.org/1989.298.1/1989.298.1_web.jpg,images/cleveland\154708.jpg,Bequest of Mrs. Severance A. Millikin,1989.298.1,2026-05-11
